,Unnamed: 0,StringZ:aLund,StringZ:bLund,StringZ:rFactC,StringZ:rFactB,StringZ:aExtraSQuark,StringZ:aExtraDiquark,StringPT:sigma,StringPT:enhancedFraction,StringPT:enhancedWidth,StringFlav:ProbStoUD,StringFlav:probQQtoQ,StringFlav:probSQtoQQ,StringFlav:ProbQQ1toQQ0,TimeShower:alphaSvalue,TimeShower:pTmin,chi2
3020,3020,0.0180276618365914,1.8500860700938304,1.1318810335593292,0.5477273290511966,1.698979018657489,0.4505977365801825,0.3568765354921868,0.5568835218755475,3.122047496802237,1.4237606455119396,0.2347614740738061,0.1291000992906792,1.967598817982725,0.2177108087665042,0.7415102842393207,38.78569849918995
3022,3022,1.602554355263683,1.9383011387150997,1.9595204473076604,1.3716114058017452,0.634185831161641,1.064046698028097,0.6651887543209091,0.1139636835143993,3.4482987505266287,2.0592310906290683,3.7081992521812537,2.722009160913414,0.7641110446507411,0.1241989847993869,0.4642383211794355,37.63747974725408
3023,3023,0.5506972454339144,1.1595804046189342,1.030683827522518,1.4683877271142125,1.6066920749797633,1.4565924850401124,0.1314409747722919,0.0538233571830918,2.5314159372793976,0.62805374760015,1.378351107914858,0.5479513272592079,1.3442958640172216,0.2240572987339039,1.614781170886029,52.48509429863806
3028,3028,0.1602816231654831,1.5119486514009053,1.417754885715858,0.5105687169254209,1.652165281388466,1.2634818697052743,0.0719650112877992,0.9526344526234576,3.360554828832723,0.6537305202822916,1.84724412755352,2.429389803412005,0.7226812200036952,0.1786614915897246,1.824237224090884,34.59761907424978
3029,3029,0.7337327852455992,1.2792909150932812,1.399806639213353,0.5534487531109707,1.1540355904367554,0.645480666895592,0.0753911812111804,0.5761351139302273,2.351627517322747,0.1764279522047415,0.2812360844296743,2.2988531797025056,0.5020846488749471,0.1269269461447158,0.8260837360990521,14.821237135142576
3031,3031,1.2572777045680297,1.471549738375176,0.6749995484206284,1.5806697692830007,1.9045259217758252,1.4755765376297856,0.6769396833664107,0.6452012320569129,1.4606858540516194,3.755473827668277,0.1401999739550443,0.7831403997962938,0.7345184415753079,0.1791121773883509,1.945679147068544,30.145530406042706
3032,3032,1.8973231885099893,1.6828936676266986,0.2454776217826046,0.8657436916843384,1.629476968999656,0.383439191898532,0.5254677272810717,0.9319732230745368,3.926123180874475,1.403220002619592,3.4910229113697184,0.6119234195381057,3.150225222164152,0.1773227225761456,0.318299796735128,44.578481122709476
3033,3033,0.3309008184107937,1.9124666968397603,1.4084288780775482,0.3422072975911863,0.3811003263330756,0.3558819496870552,0.3018673721158764,0.5377120466801659,1.3637904211659273,3.9566722604262488,0.49252181020206,0.6213334183066079,0.337579904027496,0.0856628647579718,0.2389479000805245,40.190617607575795
3034,3034,1.819110570027108,0.5033105052121983,0.9688573577395176,1.9259549603002983,0.6199518301311511,0.9009670802627936,0.534450189621888,0.8569018754521208,2.274227864575416,2.4465437156420555,2.334783319587161,1.6596250635992496,2.1804787000911574,0.0721215608685935,1.4491250536274365,40.145971212334366
3037,3037,1.1520218762653371,1.4468187184437311,1.0490161518654737,0.6649413725325823,1.1815219228122755,0.1248778940922812,0.5603579220075018,0.0253901674633709,2.18929445052111,1.2331404109658888,2.462398092905114,0.9811726260506448,0.8314362069562905,0.146625436515311,1.8659663684850496,37.60421958819504
3039,3039,0.3914475269154122,0.3949148384205715,0.3981643631415198,1.8779543002129289,1.738513450542205,1.641009837162905,0.3473345030069004,0.7032069030771128,2.241580425034768,3.964922973638976,2.419048670186112,1.3212465580221058,1.966245879192,0.1401173036783584,1.4786091951216405,43.37591515808538
3040,3040,0.3816266747231973,0.5793731323524214,1.2315747512886828,0.8366720543376001,0.5856575539575869,1.0276224768247546,0.2625563487754423,0.9635618600288516,3.0987474547326954,0.7904139820069358,0.4005742633791021,3.976593550978326,3.371988142798742,0.0791514098425297,1.0877351988875772,32.678800941599505
3043,3043,1.0847120659403366,1.5672970880207937,1.106143490829594,0.7539615931079029,0.8288040116843393,0.1110029677897858,0.5557774065376995,0.6040745931139522,2.4846596127790272,3.246958343456222,0.0041352350994507,1.5812174368022365,3.428422422790732,0.1019353428588452,1.36450068301112,34.33017667707992
3045,3045,1.9605076588570376,1.8574052106213024,1.197025317758709,1.0588923415825209,0.4549302751808717,0.3595862797136959,0.6269417851180655,0.5403212276372793,3.885558825633908,2.883181876601607,1.7445916333863318,0.1082465361162133,1.6451719567170435,0.0644634997841208,1.7351816583327853,43.968415643704255
3046,3046,0.302839009425832,1.7323874178335652,0.4336402679847185,0.5229245751362127,0.0324462500706227,1.1161448178506468,0.8586432519194008,0.2269582547625173,1.493464959393728,1.2100409354472168,2.296369596142237,3.086484077423641,2.2710718851899565,0.1347338657702226,0.964299624230502,39.554766285768636
3048,3048,1.4268615614115716,1.0786514115363994,1.063746367594981,1.905283554229789,1.6612398238822228,0.0073304428315729,0.8356786616063544,0.4019757466408162,1.985817140879432,3.550257483635673,0.9051757183743796,0.2485610318581642,3.800729952754682,0.2397807341642442,1.5175666749376708,53.137816449480326
3049,3049,1.4868957584663804,1.7181558824335148,1.7236889170653804,1.8511809272857405,0.6002967838280997,0.2016001324080444,0.4647619361242378,0.8529069592819227,3.2628072130351176,0.1663113537058527,1.4580307285490928,2.078089252625085,0.7034142731513915,0.0882449754977808,1.4166382220904716,40.209023851897605
3053,3053,0.8130115318492954,1.7783101993106731,0.3122303374370792,1.4256002722525876,1.0902406197610326,0.4263499496101451,0.5262168243188834,0.8131837280669353,2.8823085913920723,0.5178509712113973,2.983959421988072,2.9113926894680384,2.172569719760788,0.0937272026224435,1.0261462927023324,41.96447478566781
3057,3057,0.4356625721259684,0.3103149484156718,1.3201780523923716,1.573080152970035,1.6477886486817472,1.356591225573316,0.5416931619848178,0.5458860794075934,1.7092718435142846,1.6358798384462097,0.0213986874175451,1.3796549434827683,1.2897636814041151,0.0984984824878147,1.5780978089987212,19.289327597797506
3060,3060,0.8573338965669692,1.9874235999681609,0.3180100427335317,1.7457216512253555,0.4871255102017201,0.3223947057268195,0.9830748020571388,0.651992104969845,3.694591338308173,0.7792676264263585,0.2395788235455966,0.6126673757904708,2.254318171570393,0.0685080164703789,1.1690422061441017,41.357032069695585
3062,3062,0.5076820931532282,1.144216693907753,0.0079734684921495,0.8958519246681422,1.6758835557281386,0.93072918155492,0.1378599780490404,0.1750416848843209,2.9415198113737064,2.112718790898592,2.162061684444696,3.65492782818764,0.9263564123731084,0.1363026915491286,1.9370932158835148,41.01945135823618
3063,3063,1.0879409342959427,0.3210305440177098,1.27546539140413,0.8340177016209839,0.7991691310099518,0.287511426011075,0.7887361238880731,0.0617223564191164,2.871976122205792,3.018877929419063,1.4460977322164914,1.953038916988602,1.196552317234577,0.1262906029976268,0.8052027219223367,41.94307070606302
3064,3064,1.8872555673790607,1.4175207073573266,1.8676377720947483,1.9270291794701555,1.7321085521154052,1.1450265756972795,0.6557547797768337,0.4031198654005405,3.4301857426524847,0.909882290129327,0.1228153776715812,2.532279904965911,0.590094815141997,0.0862119028836122,1.76403481922179,32.90746962584264
3068,3068,0.2798924143435996,1.6185491239528795,0.0848603794620521,1.9338136559768304,0.5894533664206381,0.7904662644367015,0.6926365526249266,0.0205226027643726,3.1237998064992176,1.4426441796155944,0.7080773362274968,1.2509767165850962,0.6453194983582835,0.1169077579110546,1.582838474536623,38.00955448256264
3069,3069,1.0086878857084356,0.7863862311846552,1.2693390218400786,1.1853680086210363,0.6379371091808985,1.5026104462623056,0.1680299964518463,0.6070530450943857,1.9778336891303516,0.7900605662349397,2.396923411528574,0.680488338795831,0.0513398909823423,0.1129495010146189,1.3358338102154002,38.954079475499626
3071,3071,1.4179507794344288,1.9490243763180728,0.2885665065230411,0.9901673009406832,1.135589811235148,0.2718178316313329,0.589018426728324,0.4560819449657924,2.958601879784493,3.5039066955492517,0.6934997297749103,2.821975578160933,2.5292679776814504,0.1624508508591108,1.8259962361302589,38.443749135475095
3072,3072,0.6866868277929594,0.4782351130895715,1.5808678578926811,1.7886811598753305,1.061069451577097,0.8927422814341215,0.878189659780296,0.7098982136932696,3.901851993923035,0.4270082139436541,1.2697398092043926,2.594978280196832,2.8790530514426904,0.0783699837285981,1.9014421852758183,39.84826861028569
3073,3073,1.3244629394585246,0.9793867667316654,0.6625424862121042,1.871717285595997,1.728413607309814,1.5868053293905604,0.3679326497031163,0.0682289150421397,3.618864635805312,2.7760094491374074,0.0972873642039402,1.2352138657942957,2.153726275771302,0.1290554693097776,1.118951437916146,16.43772140052024
3075,3075,1.4726572741877688,1.6958298105081964,0.3794144915357114,1.638139485891239,1.6843515567999676,0.7147353732135036,0.3661614249564056,0.4637519706487583,3.221551551112741,1.0135749930877374,3.6144178053910334,2.6836579869273938,1.778962353807233,0.2470162888954102,0.4871891576774289,66.13919540578628
3076,3076,0.8501930957866347,0.5298241349927362,0.5875820808626903,1.9206081251311615,1.4873730660678954,1.1147517327172711,0.6334191047957849,0.2770611413377605,2.309197388353023,2.5779858898575814,3.341737911521177,3.6518617517346894,3.005691363465637,0.1053026853051979,0.769747091670617,39.08801336358954
3077,3077,1.234705943368568,0.5645743220080898,1.4883868042004926,1.260653063510887,0.3217670502756068,1.5904174969288782,0.3028880977934918,0.2053857710111458,2.917664793726206,1.4726864697793551,3.4052807218208168,1.68162334206251,2.2545586245950857,0.1068293491260815,1.6945512400927794,43.069841033880806
3078,3078,0.6598477939955057,1.8725181607863,0.3383319765300375,0.6081693316528097,1.1431076709155876,0.5206218874861801,0.1038770393096768,0.1022806593547333,2.0315130466870506,0.3840874421929787,0.4568697726237731,2.444119775018533,1.120484432895411,0.0804730623953809,0.9100517609254972,39.52688082442471
3080,3080,0.8437779253892055,1.3133272689037288,1.7705830545732402,0.3673831063292295,0.1464250075166811,1.3686552659273437,0.8251344077328989,0.2122837624431807,3.53854159778772,3.279612099302545,0.970935525595065,1.841372228193128,3.1554513313712627,0.0686476657545338,0.9386367444695748,44.83175995057113
3081,3081,0.5808838149225966,0.3848298462614566,0.2939907635468317,0.7912476017005,1.6246197535657814,1.887024885260068,0.723356335091249,0.7567032580138525,3.737712776250678,0.9924582488227316,2.0100042547259585,0.6085136358047728,0.2195727649372704,0.151136757938618,1.8952737622923064,46.37419163843436
3082,3082,0.5588236695948176,1.0877879937280772,0.8159567859201732,1.5550120462919303,1.849831646051893,0.5194777920304889,0.961171866133954,0.9664251146841382,3.769327643300588,1.4509772874446576,2.914749138117584,0.5572131106187673,2.9495847389969625,0.1977466545274531,1.4281944393931931,6.1779090443216065
3085,3085,1.3262587347913828,1.6744766092312944,1.2991834216652227,0.2240821416283282,1.4309015084368593,1.9532555420530748,0.7757820749437989,0.8218089523425921,1.334649353643677,2.0932614982074065,0.105592789542553,1.2945821990240058,2.093323127835346,0.2324220073131112,0.4365406110109523,48.98789260718017
3086,3086,1.9805438249709424,0.2962379449243969,1.6221299984034478,0.5104613072119648,0.2806533443096945,0.6528762022651824,0.3265622276372146,0.4977061610079388,2.2078309260893327,2.473525249283284,3.506135893437368,1.0179197102013513,1.953323812123947,0.0743307871661402,0.2075872924037815,46.3058890494065
3087,3087,1.5744523151880836,1.29804777300429,0.3912986566630975,0.672031572328196,0.1495653765443833,0.3334309242838132,0.2123783492937553,0.3434035959755626,3.0657899699244497,2.3055278099835994,3.966063423098954,2.8768989726349825,0.3092841614365065,0.0936530717704809,1.1462996553100306,41.86508123973953
3089,3089,1.0866844369267858,0.6042837309242735,0.9001783392500263,0.0796678814995451,1.1737511009429855,1.4183248552008056,0.6637291291812064,0.0226711067194963,3.329056688273107,3.310986119772419,0.0139431090140111,0.621849355707286,1.2190805261956812,0.065128759477439,0.5174333108641688,24.49096759752706
3091,3091,0.2189043738794141,1.5322969772277062,1.265562392038159,1.9591218670777248,0.2254970860620784,0.0046548019233067,0.4744064421172946,0.0250055191788632,2.813975712135897,2.9158792769678623,1.1733985865440009,1.3163079985378996,0.157991813968043,0.1295663881212428,0.7106087379347722,38.948323886638526
3092,3092,1.1042732742397088,1.724474917239571,1.3731212774353108,0.1455655371316895,1.5323951122653967,0.2372257431997387,0.678681260175362,0.586827476978763,2.60377338780808,0.7644484057960771,0.2658469133597649,1.5485748952758254,2.794733647650646,0.0898112016733251,1.9527023238551533,40.81384684169094
3096,3096,0.7045106904362568,0.4874744961682666,1.9729335153240988,1.5120375453790604,0.8371638655578743,0.1556229275175018,0.0352381160194007,0.704822049539835,2.3190933892466825,3.915375230704461,0.5818133756852119,2.2627574601165525,2.571081870671525,0.1037316998581249,0.2582362783717495,42.569798736096025
3101,3101,1.3854701513110383,1.2537390535748585,0.3873974628713957,1.129147329903352,0.3480780918805113,1.726632417850008,0.2796247547534961,0.8087600998944011,2.581869172292917,2.75801013641602,1.3389374281099782,3.353720868843633,2.3732133198217915,0.100337311080963,0.2321187750418524,38.263270367501384
3102,3102,0.3402717384570407,0.4814537005928738,1.954727916297649,0.774656508526198,1.6379948846976942,0.2038570012997259,0.4599184776646215,0.7836689764405675,2.591647120243038,3.437959123539867,0.779865134852715,0.0665577835656772,3.480622563665147,0.199913183685992,1.596500772456455,38.75224160078712
3103,3103,0.4313683998233156,1.5937285611495495,0.3161442130584128,0.4952033728767495,1.3737706001512664,0.0729888197448869,0.0846977305882465,0.4198644733497727,1.6266894022956744,0.3381612333830358,1.1550480224104884,2.609965376629336,3.33381385568702,0.1114799663273732,1.8894592590752128,37.218026184478205
3108,3108,0.6454407976141681,1.7589782711984556,0.0727365878505044,1.7495257732623954,0.9055671107044818,0.5835548511982243,0.2430258863171792,0.3032795878454817,1.5973540242359612,3.555700417924432,3.4481910269290683,3.941836525263129,0.2183359173678329,0.0887749841412432,1.6534739268355407,45.509737153554184
3109,3109,0.6830708360132872,0.2911458504588076,0.7130844562616082,1.319945564235745,0.2936910002119848,0.1905921131252489,0.4830030348624782,0.5156693809389417,3.967275150455172,1.2498324780861363,0.0287815498784289,3.56082837942944,2.29665995071622,0.1511642199215209,1.436823552523264,32.538475147742176
3110,3110,0.6147425858293346,1.9722413682255235,0.1814729867557579,1.7528938041012911,0.5198874469797399,0.3153279307937266,0.5811837327390772,0.8789540247483277,1.9016868814058725,0.6381894876412434,1.7874738191172834,3.1464311342792737,0.2270579600219104,0.082970707406863,0.2186905992754699,43.38601797614638
3116,3116,1.6061790269162162,0.2269331423518443,0.5441330915670484,0.2591626483329297,1.2733304655209094,0.7048891110767708,0.9219781819691824,0.7504673251027938,1.2658517228082102,2.051421889052389,0.1298339047851135,2.6067289563886145,1.3925699476979991,0.1149083025200919,1.5915701777794435,32.85660872891234
3122,3122,0.3810457434458701,1.194582213789093,0.348915333679072,0.3283326691314447,0.903225480515408,1.2190667327466425,0.0050589462545479,0.7402159920096316,3.3700837478601398,3.954979087603469,1.4732778418558876,3.290129331573544,0.0420305382704801,0.120921264270844,0.8791128868523085,45.556220433144716
3123,3123,0.8707188662294651,0.4902002796973175,1.1739695616578063,1.6403251042544282,1.1820645146777178,1.1973617823268954,0.5969927097055692,0.2626451834012589,2.771177982466946,1.4068548859932153,3.680795845116664,1.322850299201431,1.6063404564553472,0.1021073199161711,1.863944801180608,38.87765078634934
3124,3124,1.877779273518543,0.5253148238176746,0.7743658757959624,1.5712393700471334,0.0981304293300143,1.599715247217937,0.1082250298234227,0.3095269250803986,2.272251850326837,2.626617420195032,0.1336529074510376,2.215562011411413,3.176824168878112,0.0607728739589055,1.5095589467644788,37.085897491918296
3126,3126,0.7452757765589106,1.7557151747944104,0.8504632642810428,0.4073938013654807,1.1165676001066729,1.339345420934924,0.072928073017014,0.3176081086433145,2.809845853959916,0.989318327382799,0.8039338296107343,1.6372926937175076,0.0214540362259974,0.0788111782684856,1.2861884868373217,50.46868894463917
3127,3127,0.061981130558272,1.270165958318237,0.221840360067169,0.2841735580170402,0.0972846529162854,1.2475120530843755,0.5569662406211849,0.4714863010308933,3.5296619681809807,3.402311224863167,0.0487205261795121,1.4258502122489587,2.629749815326103,0.1076022429814389,0.1405398634146688,35.65932397854263
3132,3132,1.3810709223127473,0.3803748333294934,1.5715133478702217,0.2275311373956232,0.8238265645915435,0.6989870622510667,0.6325113412394612,0.6885116423975551,3.769210688291566,2.7332383245261727,1.2073454303403983,3.4006783500423365,2.664930209635567,0.1032496403669545,1.3490373845588075,43.56033161099305
3134,3134,1.7310578365840672,1.377566595456181,1.3602554763849886,1.4779234114342306,0.1638984147441036,1.6880703636703052,0.629869127253779,0.2966460168243955,1.8130726757453748,1.804706369326584,3.2963537757379897,0.9719103946672248,2.094511690320633,0.1177723228062495,0.7831476809431636,37.717603034676735
3136,3136,0.1316549358793993,0.4885909539868194,0.0274893171636008,0.1341977154721684,1.7618709718626406,0.0717200814414164,0.8314005633899108,0.295305474678748,1.6735070657381272,3.192959179287295,2.7407202873921555,1.1490672701673452,0.6735250823378206,0.1042935433608815,0.182687842386455,39.01010118054622
3138,3138,0.3526843437638008,1.9687456307441664,0.2664789576571361,0.7891683580598776,0.8304401817969972,1.1117579291003623,0.5069974941888837,0.8102849117288238,1.2082822882434978,0.8160849023093047,2.0767809016961944,3.670869238478013,0.312430056044461,0.079211132873232,1.3008567963073767,46.105950794877565
3140,3140,1.0213157730794429,0.6061702649676002,1.7961014796800028,1.4487028937104385,1.3285504205030572,0.7375112254775338,0.8452764854716286,0.3083734703426637,2.96106674758427,3.166282484067451,1.1579154482426006,0.7577486585038758,0.605710540423453,0.0895826242286157,1.8307032999571016,38.894354129415746
3142,3142,0.4233960848665601,1.631074109048169,0.7443513238263509,1.1249843120364569,1.349501870148606,1.441445670305057,0.604274032315341,0.0572747071134871,1.895708392972759,3.6092661714892023,3.110130252708275,1.6609073342037133,1.0297080060722033,0.0910472790846815,1.6700841642361692,42.40492815622167
3143,3143,1.0776337202566562,0.4767062209756308,1.7975182491290262,1.6354879753789562,0.179774729410635,0.1715693153853686,0.5536317734175452,0.7989871943601391,3.9023606232530055,3.930233470716536,1.546531025309529,3.1096942725541323,3.125367240208501,0.1074577856401844,1.388534499910142,43.409961949377276
3146,3146,1.0416811956458525,1.9165998623113765,1.2370495427741528,1.41557667652347,1.11609837198273,0.3524703834661571,0.8357793633440702,0.3719953862233979,2.649967703355192,1.0836301436852829,0.6067062330813684,3.891262721178392,2.2312747647009035,0.169461910852363,1.1839937633831736,39.8839828521729
3147,3147,1.3205084207943676,1.359287118611348,0.5186590744350581,1.8151552291922533,0.0337712049030654,0.6603630732579584,0.5905883653416949,0.7533122421106112,1.1870972306316243,2.818297055808384,0.4163660793674706,3.629965501423651,0.856968166549007,0.1511524586430629,1.614343982909724,30.414125484890913
3150,3150,1.735851788253416,1.7292124171263212,0.4923573651977563,0.4252580309642266,0.6414276544113826,0.9908709927930666,0.0470031699277175,0.0119320626199643,1.7778725339495565,0.3447146333202392,0.2613081648108322,2.2180398868059807,1.6766269999846326,0.124386184890913,0.8579851878819872,19.025056649361154
3158,3158,1.9580615656306664,0.3832820665206238,0.7301657898207684,1.7373498189198802,0.0532080941541037,1.603181465578754,0.9961609030831658,0.8866877289025414,1.313520782253323,3.3770278182697946,1.433109160760119,3.059270590225098,2.1627557200189584,0.1131843553693132,1.169001552807046,45.032858725795826
3164,3164,0.3273285904293136,1.8006776055376037,1.093407142117019,0.6810819116604832,0.1672336572356819,1.3868822625037207,0.7008799215578138,0.2544451049308139,3.9537318349721753,3.672450374725458,3.702029848630384,2.193781144977637,3.4890540821277165,0.0688458196821689,1.550697035775363,49.920662750016575
3165,3165,0.8862812459815345,1.484075839683484,1.302087918385125,0.1424087524073898,0.2866332726593072,1.2819829821225603,0.3950364398003995,0.6578653428847183,3.3065644809607404,2.6130803599805588,0.4222883672496478,3.978966640639112,0.3808925596725857,0.0764309148688836,0.6965244947458121,40.55516330489405
3168,3168,1.0434822930983298,0.888896260446348,1.782892469145353,0.159785060646915,0.7572318123209214,1.8480088253293416,0.8840476391324228,0.7725091570837804,1.4926726635284062,1.2125035863662448,0.6031838511141222,2.8110172321189224,0.5062352379723196,0.1467421736583782,1.8762597918663115,38.014529151611825
3169,3169,0.03083737715384,1.9310702736494283,1.6362164680949824,0.3890915622089399,1.8906302730161455,1.6177324840575873,0.2329163167577896,0.2984960509241829,1.968739226082356,1.387126211776076,2.799614728586321,2.443107552624081,2.3630879099112,0.15613815087235,1.9219920700362456,38.1892365972959
3170,3170,0.2037091015207782,1.918787563493052,1.0304627217278235,1.6397259885425406,1.8011465482404825,0.5230544720852932,0.6391424725492096,0.4757821863244348,1.4655994482102277,0.3981288213101321,3.3148929360896457,2.9706395820423586,1.4721810667671942,0.2435141423046134,0.4531400972690367,48.753758426921216
3172,3172,0.1483364353089743,1.5970958523860457,1.2466010518008837,0.5364109812306339,1.9526084532444847,1.1461572372947657,0.9227532515390404,0.8945501132604139,2.5890220330290905,2.766637950146335,2.76716337569194,3.700298123314915,2.1041417144468744,0.1177997847786467,0.5406983808550421,44.535312775010304
3175,3175,1.3625198717472922,0.5631318919360293,0.2492512442747051,0.8582042533593661,0.4317369924646678,0.8341762061975282,0.4076513123559872,0.7412476491610877,3.2016311703093616,1.1251687408263933,2.1538316336394896,0.2552619900097637,2.6825453771525773,0.0926686236871496,1.2507105122928996,31.568289740097175
3177,3177,1.1519215340027134,1.2535813888510765,1.280210555699524,0.8626195966200471,0.2200306091949081,0.0128835430654068,0.6309211638084016,0.5471804530702487,3.7103978688424735,3.768161095253348,2.971313192008658,2.28535230170469,3.029793222871589,0.1941655062351731,0.1511370960749428,49.257840358602834
3179,3179,0.5111191232188244,0.6127798484019191,0.6317858491160885,1.730223883086838,1.948584593847935,0.2647499821552742,0.8626027372332563,0.2632773099872387,1.4729845510244195,3.825731486143008,1.0751899871588342,3.406103869836293,0.2935996760638807,0.0751270443891781,1.6012082323588102,41.03739164141575
3183,3183,1.833431810853685,1.269624988214444,0.7666831707489661,0.1041531086178583,0.6786663488706451,0.9692773487414496,0.1005897446673408,0.5250371651998064,3.215305005493962,0.8944146575089595,3.834544939124518,3.0155162915292806,3.238221766917872,0.086070031429474,1.737016048630833,43.73321547370366
3184,3184,0.7988096052115143,1.1847362761212183,0.6900198251942959,0.8438272659445818,1.9840247308101129,1.4714272060205973,0.1945082104107386,0.0343259574193545,3.989171848836091,3.2039869987007084,3.680490572318064,0.8483792239718075,3.6764139899573935,0.1352178266161829,1.1053098628231517,40.69745632296421
3186,3186,1.955842333891897,1.9502388802996364,0.5639826763594574,0.9353855979821843,0.2151866654079192,1.853398858005172,0.5940376548374483,0.3782841229792285,1.4172638895438423,0.406151808601333,2.0649447099551224,0.2698462553084834,2.239833433082821,0.215308776932225,1.1721537554360753,38.27881139165869
3188,3188,0.6257265537028383,1.0315680626202128,1.776072745808415,0.5462979793572714,1.4950925143578235,0.026614309499991,0.8703704963508653,0.5418995678292966,1.02669785479919,0.6397312817879218,1.969521016691833,3.524867230002445,3.004914215450416,0.2253340904148831,0.3642224277969383,51.06908053339329
3191,3191,0.6765981578410558,1.4538727456436626,0.8810973496694849,1.6896116019063117,1.3151684872327565,1.609779569963259,0.7584408470465452,0.5450171954837876,1.2392875341736385,1.159069850454043,1.953787253355341,2.1900167666941424,3.1492452241040163,0.0713427329539422,0.3762843715171947,42.12390097331622
3194,3194,1.0665535105546244,0.8078660606500201,0.8904057277862913,0.3717185283821775,0.1514962327792231,0.3448428207160481,0.958858009591701,0.467004011858726,1.501763808678099,0.0543217142212146,3.130155294702997,1.5335737419226574,2.551447770259485,0.1360641630746604,1.163993439516337,31.07129814305828
3195,3195,1.4851882382264725,1.5142929549800834,0.0365421737735255,0.5363802383032358,1.6415885516596511,0.5115960097637029,0.0635087078174118,0.8560812010959901,3.3967135388503,0.0754286578785828,2.064626645419636,3.7755278484745514,0.9939332624695596,0.0949346346905491,0.4726716665030778,30.28660359016017
3197,3197,0.6231950197352123,0.7052558036327472,0.0180557452030469,1.320564107639289,0.098093117788332,0.4745613242778037,0.9734787304011028,0.6014628859151084,1.9619137221821168,2.5770011214602038,1.8298256344830028,2.323267462291886,3.1355737556979744,0.2212643484412461,1.5114399452809548,57.07829021189284
3199,3199,0.430030166790968,0.3036539535270683,1.75521163089829,1.3638696511781925,0.051896409413965,1.7164506886722912,0.2965343799450927,0.4152325760571042,3.3783713304393976,1.7521940021845597,3.659720289203753,0.5471957370213711,0.987999074298574,0.0823073563074304,0.8933042796472578,34.56064667097264
3201,3201,1.8386996586952749,0.954066225131594,0.6480064024945432,1.4070032050327743,1.369542910466886,0.7187057615871522,0.140379231282685,0.1238001191754612,3.846178219300154,0.168873960835806,0.9243364902798434,2.695189198241644,1.5697921270723427,0.1452273040900375,1.4741260663582472,19.51053518425473
3202,3202,0.0805906491695598,1.143293655571401,0.7935009343455901,0.605417269255967,1.1399267210183488,1.3763440763397414,0.6341574926888098,0.0799018217573826,2.852707543864018,3.2352019598432644,2.366659534458333,2.087359546389369,1.433663578862871,0.1990205012816255,1.5173259739857106,50.302819202894774
3210,3210,0.231196104850199,1.1673549216530317,1.6668283373492414,0.5358990769864116,0.1292257599248345,1.1278475884293953,0.3580045184492878,0.3783469058970697,2.397498791895045,2.27418753722403,2.303845408594632,0.5501617968777442,2.5411910596896283,0.1126243348984926,1.3827453557598353,36.29051168994377
3211,3211,0.967798586074285,0.8365750597014276,0.1647543313124945,0.1598338498902337,0.8824826265345828,0.4814685111886571,0.0620182823355967,0.3152820054842128,2.4968446019285,0.8899994651074415,2.733968659896553,1.0835325391056858,2.270957232835975,0.1148447171236367,1.1866705914864155,42.71512486626008
3212,3212,0.8853030627480651,1.0507755680029454,0.4967848000988821,1.0769055798351648,0.1815076524780554,1.6961705758030163,0.206534803374672,0.8728947291715103,3.8655839398302057,2.843054539776103,1.90824949440788,2.6682305890076177,2.157304395561847,0.1236815114142078,1.03723414309661,37.7600430743683
3213,3213,1.4897594453089609,0.3679787255415865,0.8764121406398055,0.3812599971702653,0.0853561825257211,1.9015446810358625,0.284151625268632,0.9721324545190584,1.1682015289891785,3.250100176443031,2.8048511002932117,3.2684060803948274,2.626845582341207,0.1091294813411078,1.709999685833088,50.54513059307323
3216,3216,1.2701612380135003,0.7619803491291515,0.3194477148480881,1.1577688801493522,0.9853739582596962,0.5757292149767158,0.6303029413358399,0.0252041294003714,1.8547269244124,1.29202066035845,3.4698135835401698,1.831278623994856,0.2870665977841135,0.1380333582169581,1.2922938245622808,40.58682315785697
3221,3221,1.0241991155616927,0.8738776502836949,0.4452696522230568,0.7261493944224102,1.068789398733424,1.7292732324375182,0.6403657527726229,0.446919068432642,3.337338479287336,1.4602661356566593,2.1102757020538307,1.3802072870454365,3.2558322004940474,0.0606118657546189,1.5160279278230888,42.79756075239527
3224,3224,0.796641337502505,0.7376124680124272,0.7049355842960603,1.642009206284489,0.1909237744445331,0.2238652488380518,0.0072098244039384,0.5496353061453143,2.347397866039106,3.4152618569385123,1.640380068180292,3.778378584932515,3.67016674244586,0.0805117161565444,1.0351833726361863,48.83634588308351
3226,3226,0.3147902026639202,0.4236917617382143,1.996679726709898,1.108168414062442,1.8907632997679995,1.337172669014021,0.2147165006181114,0.1358761799138837,2.206516325641883,0.1682030519513103,2.9668081053033712,0.3464636816530508,3.6943374357143903,0.1078056146155133,1.9287560480400328,23.452788042237138
3228,3228,1.735509487677643,1.018372859509313,1.0208230676440535,1.7936942965851006,0.843693195714973,0.5783147390459304,0.7336948111087056,0.7095832542361517,3.790005902725651,3.560712296530492,2.566665795469551,0.1095018791032198,0.1909264065413464,0.1157991502542376,1.9503580679794823,42.87434768350583
3233,3233,0.0626457780449612,1.9330107555001224,0.2966775334974608,1.1121708774976424,0.5188414061446438,1.2164329747899834,0.5516675892414041,0.4756141359496582,1.4427014021297266,1.9112153757607309,2.6545830413895923,2.362064847526373,0.5663499093532608,0.1791091582035597,1.45103877258537,41.881295767737974
